-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  47.3271   Longitude 5.0444 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 347.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,1,4,23,0.0,5.01,96.04,6.24,2.44
2022,1,5,0,0.0,4.8,94.62,6.99,3.85
2022,1,5,1,0.0,3.63,93.0,6.67,6.04
2022,1,5,2,0.0,1.78,92.91,6.96,5.32
2022,1,5,3,0.0,0.82,93.71,6.77,2.8
2022,1,5,4,0.0,0.53,93.81,6.35,0.85
2022,1,5,5,0.0,-0.17,94.84,5.99,0.1
2022,1,5,6,0.0,-1.0,96.7,5.28,0.04
2022,1,5,7,5.15,-1.71,99.13,4.48,0.03
2022,1,5,8,86.18,-0.66,93.87,5.28,0.04
2022,1,5,9,200.8,1.02,87.81,5.59,0.15
2022,1,5,10,253.65,2.53,77.14,6.45,0.52
2022,1,5,11,270.0,3.11,68.74,6.58,0.43
2022,1,5,12,220.5,3.13,66.0,6.37,0.33
2022,1,5,13,177.23,2.92,66.38,6.02,0.22
2022,1,5,14,108.4,2.42,69.88,5.2,0.19
2022,1,5,15,29.35,0.71,83.87,3.03,0.21
2022,1,5,16,0.0,-0.87,92.75,2.86,0.15
2022,1,5,17,0.0,-1.18,96.33,2.96,0.1
2022,1,5,18,0.0,-1.24,98.25,3.08,0.07
2022,1,5,19,0.0,-1.39,100.0,3.17,0.08
2022,1,5,20,0.0,-1.3,100.0,3.31,0.08
2022,1,5,21,0.0,-0.85,100.0,3.8,0.1
2022,1,5,22,0.0,-0.49,99.91,4.27,0.13
2022,1,5,23,0.0,-0.46,99.69,4.34,0.13
2022,1,6,0,0.0,-0.77,100.0,3.95,0.19
2022,1,6,1,0.0,-1.19,99.77,3.6,0.26
2022,1,6,2,0.0,-1.48,98.77,3.33,0.3
2022,1,6,3,0.0,-1.55,98.21,3.12,0.32
2022,1,6,4,0.0,-1.69,99.12,2.64,0.33
2022,1,6,5,0.0,-1.98,100.0,2.3,0.35
2022,1,6,6,0.0,-2.22,100.0,2.29,0.33
2022,1,6,7,4.32,-2.06,100.0,2.5,0.29
2022,1,6,8,69.82,-0.9,95.19,3.45,0.25
2022,1,6,9,158.23,0.48,90.33,3.41,0.19
2022,1,6,10,221.27,1.95,85.06,3.52,0.18
2022,1,6,11,225.32,2.97,80.53,3.55,0.23
2022,1,6,12,192.23,3.72,75.36,3.48,0.18
2022,1,6,13,158.57,3.88,72.76,3.31,0.15
2022,1,6,14,99.2,3.34,76.19,2.54,0.1
2022,1,6,15,27.35,0.84,90.14,1.94,0.07
2022,1,6,16,0.0,-0.64,96.71,2.07,0.07
2022,1,6,17,0.0,-1.04,100.0,1.94,0.06
2022,1,6,18,0.0,-1.19,100.0,1.76,0.12
2022,1,6,19,0.0,-1.21,100.0,1.44,0.1
2022,1,6,20,0.0,-0.89,99.61,0.85,0.06
2022,1,6,21,0.0,-0.35,95.74,0.36,0.04
2022,1,6,22,0.0,-0.28,95.17,0.65,0.03
2022,1,6,23,0.0,-0.7,97.72,1.24,0.04
2022,1,7,0,0.0,-1.51,100.0,1.96,0.04
2022,1,7,1,0.0,-2.39,100.0,2.47,0.03
2022,1,7,2,0.0,-3.21,100.0,2.97,0.02
2022,1,7,3,0.0,-3.2,100.0,3.21,0.05
2022,1,7,4,0.0,-2.49,94.75,3.39,0.36
2022,1,7,5,0.0,-2.08,90.62,3.83,1.83
2022,1,7,6,0.0,-1.74,88.35,4.48,5.31
2022,1,7,7,3.15,-1.58,89.21,5.05,9.9
2022,1,7,8,33.45,-1.12,89.23,5.48,10.42
2022,1,7,9,78.43,-0.37,88.59,5.92,4.88
2022,1,7,10,106.55,0.61,86.6,6.6,1.74
2022,1,7,11,119.28,1.28,86.92,6.85,1.77
2022,1,7,12,69.78,1.49,89.49,6.51,2.4
2022,1,7,13,74.12,1.79,91.82,6.01,1.43
2022,1,7,14,56.38,2.02,94.27,5.33,0.43
2022,1,7,15,19.45,1.86,97.17,5.07,0.43
2022,1,7,16,0.0,1.98,98.15,5.17,0.54
2022,1,7,17,0.0,2.23,97.5,5.41,0.5
2022,1,7,18,0.0,2.48,96.83,5.97,0.9
2022,1,7,19,0.0,2.67,96.3,6.48,3.39
2022,1,7,20,0.0,2.34,97.38,7.17,15.31
2022,1,7,21,0.0,1.56,97.99,8.66,39.23
2022,1,7,22,0.0,1.36,96.72,9.68,37.26
2022,1,7,23,0.0,2.41,95.92,10.4,19.19
2022,1,8,0,0.0,3.75,96.4,8.75,11.41
2022,1,8,1,0.0,3.98,96.86,7.75,3.72
2022,1,8,2,0.0,3.01,96.03,7.17,1.46
2022,1,8,3,0.0,2.12,95.82,6.18,0.54
2022,1,8,4,0.0,1.67,95.86,5.03,0.45
2022,1,8,5,0.0,1.41,95.9,4.11,0.71
2022,1,8,6,0.0,1.31,95.94,3.3,1.72
2022,1,8,7,3.75,1.14,96.46,2.71,4.64
2022,1,8,8,48.72,1.57,95.37,3.07,7.09
2022,1,8,9,98.45,1.91,94.18,4.15,7.41
2022,1,8,10,148.15,2.32,93.11,5.48,7.95
2022,1,8,11,46.12,2.8,91.95,6.66,8.2
2022,1,8,12,105.43,3.03,93.43,7.05,4.67
2022,1,8,13,74.03,3.38,95.79,6.99,1.72
2022,1,8,14,39.6,3.94,96.92,7.12,1.27
2022,1,8,15,11.18,4.46,97.16,7.54,2.98
2022,1,8,16,0.0,4.72,97.06,8.36,7.53
2022,1,8,17,0.0,4.49,97.37,9.24,12.39
2022,1,8,18,0.0,4.11,96.57,10.89,26.19
2022,1,8,19,0.0,3.77,96.36,11.58,44.74
2022,1,8,20,0.0,3.59,96.43,11.76,68.45
2022,1,8,21,0.0,3.78,96.24,10.73,23.66
2022,1,8,22,0.0,5.69,93.72,10.62,17.53
2022,1,8,23,0.0,5.47,92.2,11.87,18.48
2022,1,9,0,0.0,4.24,92.07,11.62,12.9
2022,1,9,1,0.0,3.74,92.01,11.14,10.29
2022,1,9,2,0.0,3.46,91.59,10.55,6.15
2022,1,9,3,0.0,2.91,92.44,9.74,2.8
2022,1,9,4,0.0,2.38,94.17,8.49,2.01
2022,1,9,5,0.0,2.19,95.28,7.43,3.06
2022,1,9,6,0.0,2.11,95.85,6.98,7.45
2022,1,9,7,3.17,2.08,96.09,6.7,13.79
2022,1,9,8,37.92,2.08,95.9,6.13,14.28
2022,1,9,9,85.05,2.15,95.0,5.98,9.25
2022,1,9,10,116.95,2.32,94.3,5.78,4.62
2022,1,9,11,144.05,2.68,94.18,5.39,2.29
2022,1,9,12,140.12,3.2,93.56,5.12,1.99
2022,1,9,13,109.55,3.48,92.3,4.88,2.23
2022,1,9,14,62.38,3.36,93.1,3.99,3.07
2022,1,9,15,16.42,2.94,96.15,2.74,4.2
2022,1,9,16,0.0,2.42,98.55,2.31,4.29
2022,1,9,17,0.0,2.33,98.99,2.24,4.5
2022,1,9,18,0.0,2.46,98.78,2.32,0.9
2022,1,9,19,0.0,2.49,99.06,2.22,0.67
2022,1,9,20,0.0,2.45,99.59,1.66,0.41
2022,1,9,21,0.0,2.4,99.75,1.49,0.34
2022,1,9,22,0.0,2.17,100.0,1.42,0.37
2022,1,9,23,0.0,1.96,100.0,1.29,0.45
2022,1,10,0,0.0,1.98,100.0,1.14,0.52
2022,1,10,1,0.0,1.89,100.0,1.08,0.49
2022,1,10,2,0.0,1.96,99.5,1.07,0.44
2022,1,10,3,0.0,1.97,98.83,1.3,0.33
2022,1,10,4,0.0,1.81,98.92,1.37,0.28
2022,1,10,5,0.0,1.59,98.52,1.7,0.23
2022,1,10,6,0.0,1.26,98.19,2.22,0.26
2022,1,10,7,5.22,0.89,97.6,2.76,0.27
2022,1,10,8,65.5,0.61,95.78,3.08,0.23
2022,1,10,9,143.6,1.02,93.33,3.05,0.13
2022,1,10,10,211.48,2.12,86.98,3.18,0.03
2022,1,10,11,257.7,3.33,79.45,3.28,0.0
2022,1,10,12,275.02,4.05,74.77,3.33,0.0
2022,1,10,13,258.77,4.29,71.86,3.56,0.0
2022,1,10,14,163.7,3.8,75.03,3.42,0.0
2022,1,10,15,52.6,0.99,90.55,2.61,0.0
2022,1,10,16,0.0,-1.26,100.0,3.19,0.0
2022,1,10,17,0.0,-1.64,100.0,3.41,0.0
2022,1,10,18,0.0,-2.03,100.0,3.57,0.0
2022,1,10,19,0.0,-2.55,100.0,3.55,0.0
2022,1,10,20,0.0,-3.05,100.0,3.46,0.0
2022,1,10,21,0.0,-3.27,100.0,3.37,0.0
2022,1,10,22,0.0,-3.19,100.0,3.25,0.0
2022,1,10,23,0.0,-2.58,100.0,3.44,0.04
2022,1,11,0,0.0,-2.19,100.0,3.99,0.11
2022,1,11,1,0.0,-2.03,98.67,4.01,0.08
2022,1,11,2,0.0,-2.17,99.24,3.83,0.09
2022,1,11,3,0.0,-2.17,98.64,3.95,0.07
2022,1,11,4,0.0,-2.32,99.29,3.69,0.06
2022,1,11,5,0.0,-2.47,98.99,3.85,0.07
2022,1,11,6,0.0,-2.57,98.89,3.87,0.06
2022,1,11,7,5.1,-2.52,98.19,4.07,0.05
2022,1,11,8,76.4,-1.21,93.21,4.41,0.0
2022,1,11,9,176.07,0.5,86.34,4.53,0.0
2022,1,11,10,244.3,2.46,78.04,5.11,0.0
2022,1,11,11,300.85,3.73,71.9,5.64,0.0
2022,1,11,12,311.33,4.23,69.97,5.81,0.0
2022,1,11,13,267.0,4.18,70.78,5.7,0.0
2022,1,11,14,171.98,3.46,76.5,4.8,0.0
2022,1,11,15,58.15,0.64,92.13,3.47,0.0
2022,1,11,16,0.0,-1.59,100.0,3.82,0.0
2022,1,11,17,0.0,-2.0,100.0,4.06,0.0
2022,1,11,18,0.0,-2.36,100.0,4.02,0.0
2022,1,11,19,0.0,-1.88,100.0,4.35,0.05
2022,1,11,20,0.0,-1.86,100.0,4.49,0.08
2022,1,11,21,0.0,-2.07,99.45,4.38,0.08
2022,1,11,22,0.0,-2.32,99.06,4.36,0.06
2022,1,11,23,0.0,-2.59,99.41,4.47,0.07
2022,1,12,0,0.0,-2.59,98.14,4.58,0.05
2022,1,12,1,0.0,-2.91,99.85,4.34,0.04
2022,1,12,2,0.0,-3.09,99.04,4.65,0.05
2022,1,12,3,0.0,-3.24,98.97,4.77,0.04
2022,1,12,4,0.0,-3.31,98.91,4.72,0.02
2022,1,12,5,0.0,-3.55,100.0,4.4,0.02
2022,1,12,6,0.0,-3.53,99.09,4.67,0.03
2022,1,12,7,5.88,-3.36,97.74,4.67,0.02
2022,1,12,8,80.25,-2.33,92.85,4.88,0.0
2022,1,12,9,179.3,-0.64,83.15,5.01,0.0
2022,1,12,10,262.33,0.93,73.74,5.23,0.0
2022,1,12,11,321.9,2.01,68.45,5.45,0.0
2022,1,12,12,320.17,2.6,67.56,5.68,0.0
2022,1,12,13,280.95,2.72,68.91,5.88,0.0
2022,1,12,14,180.98,2.17,74.12,5.34,0.0
2022,1,12,15,61.88,-0.3,89.65,3.59,0.0
2022,1,12,16,0.0,-2.27,100.0,3.66,0.0
2022,1,12,17,0.0,-2.19,100.0,3.98,0.0
2022,1,12,18,0.0,-2.22,100.0,4.25,0.0
2022,1,12,19,0.0,-2.39,100.0,4.37,0.0
2022,1,12,20,0.0,-2.6,100.0,4.31,0.0
2022,1,12,21,0.0,-2.76,100.0,4.42,0.0
2022,1,12,22,0.0,-2.72,100.0,4.84,0.01
2022,1,12,23,0.0,-2.89,99.43,5.05,0.03
2022,1,13,0,0.0,-3.04,97.35,5.16,0.02
2022,1,13,1,0.0,-3.64,99.61,4.62,0.0
2022,1,13,2,0.0,-3.79,99.08,4.69,0.01
2022,1,13,3,0.0,-3.93,98.07,4.55,0.0
2022,1,13,4,0.0,-4.09,97.57,4.49,0.0
2022,1,13,5,0.0,-4.19,96.93,4.44,0.0
2022,1,13,6,0.0,-4.13,95.7,4.37,0.0
2022,1,13,7,7.6,-3.92,93.65,4.45,0.0
2022,1,13,8,102.9,-2.58,85.92,4.83,0.0
2022,1,13,9,223.15,-0.53,74.63,5.11,0.0
2022,1,13,10,300.98,1.32,68.49,5.42,0.0
2022,1,13,11,346.48,2.77,65.99,5.58,0.0
2022,1,13,12,341.42,3.53,66.76,5.45,0.0
2022,1,13,13,282.38,3.69,68.59,5.08,0.0
2022,1,13,14,186.52,2.98,75.49,3.81,0.0
2022,1,13,15,64.82,-0.12,91.8,2.76,0.0
2022,1,13,16,0.0,-2.13,100.0,3.2,0.0
2022,1,13,17,0.0,-2.18,100.0,3.27,0.0
2022,1,13,18,0.0,-2.28,100.0,3.29,0.0
2022,1,13,19,0.0,-2.5,100.0,3.2,0.0
2022,1,13,20,0.0,-2.77,100.0,3.05,0.0
2022,1,13,21,0.0,-3.05,100.0,2.84,0.0
2022,1,13,22,0.0,-3.3,100.0,2.64,0.0
2022,1,13,23,0.0,-3.46,100.0,2.43,0.0
2022,1,14,0,0.0,-3.53,100.0,2.17,0.0
2022,1,14,1,0.0,-3.55,100.0,1.91,0.0
2022,1,14,2,0.0,-3.72,99.73,1.67,0.0
2022,1,14,3,0.0,-3.86,96.57,1.55,0.0
2022,1,14,4,0.0,-3.86,93.3,1.47,0.0
2022,1,14,5,0.0,-3.85,91.77,1.43,0.0
2022,1,14,6,0.0,-3.88,91.28,1.41,0.0
2022,1,14,7,8.02,-3.69,89.12,1.43,0.0
2022,1,14,8,105.68,-2.59,78.64,1.6,0.0
2022,1,14,9,226.45,-0.98,72.99,1.14,0.0
2022,1,14,10,308.45,1.29,62.96,1.06,0.0
2022,1,14,11,333.0,2.74,59.72,1.14,0.0
2022,1,14,12,331.4,3.56,60.95,1.32,0.0
2022,1,14,13,281.3,3.79,64.49,1.63,0.0
2022,1,14,14,184.82,3.12,75.89,1.4,0.0
2022,1,14,15,67.12,1.06,82.84,1.4,0.0
2022,1,14,16,0.0,0.17,83.2,1.34,0.0
2022,1,14,17,0.0,-0.11,85.51,1.16,0.0
2022,1,14,18,0.0,-0.13,86.15,1.13,0.0
2022,1,14,19,0.0,-0.39,89.33,1.35,0.0
2022,1,14,20,0.0,-0.85,94.44,1.7,0.0
2022,1,14,21,0.0,-1.28,99.85,1.98,0.0
2022,1,14,22,0.0,-1.67,100.0,2.14,0.0
2022,1,14,23,0.0,-1.99,100.0,2.24,0.0
2022,1,15,0,0.0,-2.22,100.0,2.28,0.0
2022,1,15,1,0.0,-2.31,100.0,2.26,0.0
2022,1,15,2,0.0,-2.26,100.0,2.21,0.01
2022,1,15,3,0.0,-2.36,100.0,2.32,0.02
2022,1,15,4,0.0,-2.55,99.84,2.31,0.01
2022,1,15,5,0.0,-2.76,98.99,2.27,0.01
2022,1,15,6,0.0,-2.96,99.0,2.31,0.01
2022,1,15,7,7.8,-2.93,97.73,2.55,0.0
2022,1,15,8,90.1,-1.8,90.98,3.17,0.0
2022,1,15,9,185.3,-0.04,82.76,2.87,0.0
2022,1,15,10,240.75,1.58,77.02,2.47,0.0
2022,1,15,11,280.05,2.79,74.19,2.04,0.0
2022,1,15,12,277.38,3.68,72.19,1.82,0.0
2022,1,15,13,262.7,3.99,71.37,1.71,0.0
2022,1,15,14,177.98,3.07,82.54,1.28,0.0
2022,1,15,15,65.38,0.45,89.11,1.69,0.0
2022,1,15,16,0.0,-1.55,99.13,2.03,0.0
2022,1,15,17,0.0,-2.53,100.0,2.22,0.0
2022,1,15,18,0.0,-3.03,100.0,2.33,0.0
2022,1,15,19,0.0,-3.24,100.0,2.41,0.0
2022,1,15,20,0.0,-3.23,100.0,2.59,0.0
2022,1,15,21,0.0,-2.84,100.0,2.98,0.01
2022,1,15,22,0.0,-2.68,99.03,3.36,0.02
2022,1,15,23,0.0,-2.59,97.35,3.42,0.02
2022,1,16,0,0.0,-2.78,97.96,3.04,0.01
2022,1,16,1,0.0,-2.87,97.75,2.99,0.01
2022,1,16,2,0.0,-2.97,97.94,2.95,0.02
2022,1,16,3,0.0,-2.99,98.12,2.87,0.02
2022,1,16,4,0.0,-3.09,98.65,2.68,0.02
2022,1,16,5,0.0,-3.11,98.2,2.81,0.02
2022,1,16,6,0.0,-3.18,98.17,2.82,0.03
2022,1,16,7,5.75,-3.27,97.62,2.91,0.04
2022,1,16,8,43.05,-2.56,93.3,2.98,0.02
2022,1,16,9,95.1,-1.06,84.91,2.91,0.01
2022,1,16,10,134.05,0.44,78.37,2.82,0.01
2022,1,16,11,144.55,1.83,73.18,3.03,0.0
2022,1,16,12,160.45,2.66,70.46,3.21,0.0
2022,1,16,13,129.88,2.84,70.82,3.1,0.0
2022,1,16,14,91.95,2.2,77.67,2.46,0.0
2022,1,16,15,37.28,-0.18,89.79,2.11,0.0
2022,1,16,16,0.0,-1.46,94.9,2.32,0.0
2022,1,16,17,0.0,-1.49,95.47,2.31,0.0
2022,1,16,18,0.0,-1.62,97.16,2.32,0.04
2022,1,16,19,0.0,-1.42,97.07,2.48,0.17
2022,1,16,20,0.0,-1.18,96.92,2.68,0.36
2022,1,16,21,0.0,-0.72,95.26,3.09,0.58
2022,1,16,22,0.0,-0.42,94.85,3.16,0.76
2022,1,16,23,0.0,-0.29,95.17,2.9,0.58
2022,1,17,0,0.0,-0.41,96.37,2.38,0.37
2022,1,17,1,0.0,-0.37,96.32,2.36,0.46
2022,1,17,2,0.0,-0.25,95.92,2.33,0.49
2022,1,17,3,0.0,-0.22,96.23,2.12,0.38
2022,1,17,4,0.0,-0.24,96.4,1.84,0.28
2022,1,17,5,0.0,-0.19,96.57,1.62,0.28
2022,1,17,6,0.0,-0.13,96.65,1.53,0.38
2022,1,17,7,5.18,-0.06,96.4,1.63,0.35
2022,1,17,8,51.17,0.28,94.8,1.81,0.21
2022,1,17,9,106.0,0.82,93.4,1.71,0.18
2022,1,17,10,147.73,1.84,92.06,1.85,0.15
2022,1,17,11,179.45,2.8,91.07,2.17,0.11
2022,1,17,12,154.32,3.53,89.69,2.51,0.06
2022,1,17,13,118.75,3.77,89.15,2.58,0.09
2022,1,17,14,91.38,3.23,92.6,1.97,0.13
2022,1,17,15,48.28,1.55,100.0,1.95,0.15
2022,1,17,16,0.0,0.55,100.0,2.43,0.17
2022,1,17,17,0.0,0.6,100.0,2.61,0.18
2022,1,17,18,0.0,0.6,100.0,2.8,0.16
2022,1,17,19,0.0,0.55,100.0,3.1,0.13
2022,1,17,20,0.0,0.53,100.0,3.69,0.09
2022,1,17,21,0.0,0.19,98.61,4.07,0.15
2022,1,17,22,0.0,-0.45,98.62,3.88,0.17
2022,1,17,23,0.0,-0.85,98.27,3.87,0.15
2022,1,18,0,0.0,-0.92,97.96,4.07,0.16
2022,1,18,1,0.0,-0.69,97.46,4.42,0.18
2022,1,18,2,0.0,-0.33,97.5,4.69,0.17
2022,1,18,3,0.0,0.12,97.62,4.95,0.14
2022,1,18,4,0.0,0.48,98.36,5.21,0.11
2022,1,18,5,0.0,0.76,98.59,5.63,0.08
2022,1,18,6,0.0,1.11,98.76,6.32,0.05
2022,1,18,7,7.35,1.31,98.53,6.91,0.04
2022,1,18,8,95.93,1.84,96.68,7.19,0.02
2022,1,18,9,214.52,2.52,94.69,7.31,0.03
2022,1,18,10,300.42,3.1,91.68,7.87,0.02
2022,1,18,11,349.0,3.91,86.14,8.0,0.0
2022,1,18,12,353.67,4.6,80.71,7.82,0.0
2022,1,18,13,295.45,4.64,79.14,7.3,0.0
2022,1,18,14,200.93,3.98,82.09,6.03,0.0
2022,1,18,15,81.18,1.65,94.08,4.2,0.0
2022,1,18,16,0.0,-0.68,100.0,3.93,0.0
2022,1,18,17,0.0,-1.12,100.0,3.95,0.0
2022,1,18,18,0.0,-1.47,100.0,3.85,0.0
2022,1,18,19,0.0,-1.72,100.0,3.65,0.0
2022,1,18,20,0.0,-1.69,100.0,3.37,0.01
2022,1,18,21,0.0,-1.34,100.0,3.38,0.07
2022,1,18,22,0.0,-1.23,99.18,3.71,0.13
2022,1,18,23,0.0,-1.29,98.49,3.46,0.11
2022,1,19,0,0.0,-1.37,98.24,3.32,0.08
2022,1,19,1,0.0,-1.65,98.45,3.29,0.07
2022,1,19,2,0.0,-1.96,98.54,3.45,0.08
2022,1,19,3,0.0,-2.25,98.41,3.42,0.1
2022,1,19,4,0.0,-2.34,98.19,3.39,0.11
2022,1,19,5,0.0,-2.22,97.82,3.5,0.11
2022,1,19,6,0.0,-1.96,97.55,3.72,0.12
2022,1,19,7,6.07,-1.65,96.85,3.98,0.1
2022,1,19,8,59.83,-0.79,94.05,4.57,0.07
2022,1,19,9,97.3,0.4,89.86,5.01,0.06
2022,1,19,10,154.07,1.79,83.8,5.46,0.12
2022,1,19,11,160.1,2.56,79.5,5.71,0.26
2022,1,19,12,149.32,2.7,78.24,5.61,0.4
2022,1,19,13,125.2,2.43,79.49,5.03,0.34
2022,1,19,14,82.88,1.86,84.11,3.92,0.16
