-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  45.767   Longitude 4.8341 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 276.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,1,4,23,0.0,4.85,94.87,1.7,27.09
2022,1,5,0,0.0,4.71,94.75,1.81,17.52
2022,1,5,1,0.0,4.49,96.11,1.68,11.33
2022,1,5,2,0.0,4.3,95.56,1.99,5.37
2022,1,5,3,0.0,4.03,92.8,3.84,2.58
2022,1,5,4,0.0,3.45,91.35,6.17,1.88
2022,1,5,5,0.0,2.38,92.41,6.79,1.12
2022,1,5,6,0.0,1.69,93.07,6.37,0.56
2022,1,5,7,5.82,0.99,94.38,5.71,0.37
2022,1,5,8,61.05,1.35,92.51,6.0,0.19
2022,1,5,9,126.25,2.12,86.5,6.68,0.09
2022,1,5,10,215.77,3.16,78.94,6.95,0.38
2022,1,5,11,274.0,3.85,72.24,7.26,0.46
2022,1,5,12,256.17,3.94,69.45,7.27,0.53
2022,1,5,13,221.85,3.72,69.36,7.18,0.64
2022,1,5,14,130.23,3.18,72.49,6.67,0.8
2022,1,5,15,42.38,2.01,81.03,5.21,0.97
2022,1,5,16,0.0,0.66,88.35,4.49,0.49
2022,1,5,17,0.0,0.21,90.3,4.51,0.23
2022,1,5,18,0.0,-0.2,91.43,4.59,0.04
2022,1,5,19,0.0,-0.68,92.97,4.36,0.04
2022,1,5,20,0.0,-1.2,95.4,4.12,0.05
2022,1,5,21,0.0,-1.54,97.01,4.24,0.08
2022,1,5,22,0.0,-1.34,95.74,4.78,0.12
2022,1,5,23,0.0,-0.81,94.13,5.28,0.21
2022,1,6,0,0.0,-0.56,94.66,5.37,0.25
2022,1,6,1,0.0,-0.47,95.35,5.1,0.19
2022,1,6,2,0.0,-0.54,96.74,4.9,0.15
2022,1,6,3,0.0,-0.49,96.89,4.86,0.1
2022,1,6,4,0.0,-0.82,98.76,4.64,0.07
2022,1,6,5,0.0,-1.46,100.0,4.24,0.08
2022,1,6,6,0.0,-1.66,100.0,4.93,0.12
2022,1,6,7,8.45,-1.63,98.66,5.09,0.13
2022,1,6,8,81.25,-0.95,96.08,5.06,0.12
2022,1,6,9,169.85,0.48,91.81,5.77,0.09
2022,1,6,10,246.9,2.09,86.01,6.36,0.09
2022,1,6,11,270.98,3.27,80.7,6.56,0.18
2022,1,6,12,260.9,3.82,77.99,6.6,0.22
2022,1,6,13,209.18,4.0,77.19,6.46,0.21
2022,1,6,14,128.57,3.71,79.98,5.72,0.12
2022,1,6,15,44.03,2.56,87.22,4.26,0.06
2022,1,6,16,0.0,1.31,92.82,3.82,0.07
2022,1,6,17,0.0,0.71,94.75,3.77,0.09
2022,1,6,18,0.0,0.34,95.58,3.84,0.12
2022,1,6,19,0.0,-0.07,96.48,3.69,0.1
2022,1,6,20,0.0,-0.66,99.38,3.35,0.06
2022,1,6,21,0.0,-1.44,100.0,2.9,0.05
2022,1,6,22,0.0,-2.25,100.0,2.48,0.02
2022,1,6,23,0.0,-2.06,100.0,1.92,0.02
2022,1,7,0,0.0,-1.54,100.0,1.63,0.02
2022,1,7,1,0.0,-1.47,100.0,1.82,0.01
2022,1,7,2,0.0,-2.65,100.0,2.23,0.01
2022,1,7,3,0.0,-3.28,100.0,2.38,0.01
2022,1,7,4,0.0,-3.36,100.0,2.21,0.02
2022,1,7,5,0.0,-3.07,100.0,1.84,0.02
2022,1,7,6,0.0,-2.61,97.66,1.31,0.02
2022,1,7,7,8.8,-2.44,95.65,1.25,0.3
2022,1,7,8,71.25,-0.51,87.69,1.59,1.43
2022,1,7,9,142.45,1.18,79.34,2.11,2.69
2022,1,7,10,208.77,2.11,74.88,2.61,4.21
2022,1,7,11,219.0,2.02,78.46,2.97,3.68
2022,1,7,12,165.12,2.43,80.51,3.05,2.56
2022,1,7,13,158.12,2.95,83.2,2.64,2.16
2022,1,7,14,107.2,2.75,90.52,1.88,1.26
2022,1,7,15,42.12,1.43,94.56,2.09,0.58
2022,1,7,16,0.0,0.18,100.0,2.39,0.41
2022,1,7,17,0.0,-0.45,100.0,2.8,0.38
2022,1,7,18,0.0,-0.54,100.0,2.72,0.61
2022,1,7,19,0.0,-0.41,100.0,2.5,0.41
2022,1,7,20,0.0,-0.44,100.0,2.78,0.73
2022,1,7,21,0.0,0.09,98.81,3.44,3.28
2022,1,7,22,0.0,1.14,93.85,4.94,8.18
2022,1,7,23,0.0,1.52,92.84,5.52,9.48
2022,1,8,0,0.0,1.51,94.01,4.82,10.9
2022,1,8,1,0.0,2.21,93.97,4.28,22.29
2022,1,8,2,0.0,2.56,96.17,3.75,8.53
2022,1,8,3,0.0,2.87,98.06,3.48,3.17
2022,1,8,4,0.0,1.9,100.0,2.93,3.78
2022,1,8,5,0.0,1.75,100.0,2.76,4.53
2022,1,8,6,0.0,1.84,100.0,2.44,5.68
2022,1,8,7,4.25,2.24,98.62,1.78,6.44
2022,1,8,8,40.53,3.38,94.03,0.75,6.72
2022,1,8,9,92.9,3.97,93.51,1.33,4.73
2022,1,8,10,137.1,4.35,91.75,2.74,2.66
2022,1,8,11,176.5,4.7,90.7,3.46,1.74
2022,1,8,12,158.45,5.22,90.25,3.64,1.74
2022,1,8,13,131.85,5.94,88.97,3.8,1.15
2022,1,8,14,77.05,5.84,91.02,3.51,0.71
2022,1,8,15,28.15,4.96,93.22,3.81,0.56
2022,1,8,16,0.0,4.61,92.12,4.9,0.84
2022,1,8,17,0.0,4.56,91.27,6.07,2.23
2022,1,8,18,0.0,4.61,90.6,7.78,6.78
2022,1,8,19,0.0,4.59,90.92,8.8,21.31
2022,1,8,20,0.0,4.63,91.21,9.55,32.45
2022,1,8,21,0.0,4.94,90.4,9.15,23.62
2022,1,8,22,0.0,5.87,88.58,7.78,8.33
2022,1,8,23,0.0,6.15,87.09,7.44,3.22
2022,1,9,0,0.0,5.13,85.99,7.52,2.16
2022,1,9,1,0.0,4.1,86.21,6.81,1.69
2022,1,9,2,0.0,3.44,87.56,6.39,1.7
2022,1,9,3,0.0,2.98,89.05,6.22,1.65
2022,1,9,4,0.0,2.65,90.57,5.85,1.51
2022,1,9,5,0.0,2.46,91.4,5.15,1.41
2022,1,9,6,0.0,2.51,91.72,4.6,1.5
2022,1,9,7,6.9,2.41,92.59,4.11,4.01
2022,1,9,8,52.3,3.44,89.66,4.14,8.38
2022,1,9,9,99.15,4.33,87.95,4.12,7.07
2022,1,9,10,145.68,5.35,83.8,5.05,4.44
2022,1,9,11,145.05,6.21,80.22,5.76,2.67
2022,1,9,12,138.55,6.49,79.79,5.9,3.15
2022,1,9,13,116.3,6.31,81.09,5.38,4.28
2022,1,9,14,72.57,5.71,86.05,3.77,3.34
2022,1,9,15,25.77,4.47,94.21,2.17,2.95
2022,1,9,16,0.0,3.01,98.92,2.32,5.38
2022,1,9,17,0.0,2.83,99.8,2.31,5.25
2022,1,9,18,0.0,2.91,99.25,2.15,4.92
2022,1,9,19,0.0,2.89,99.66,2.07,3.45
2022,1,9,20,0.0,2.95,99.69,2.04,4.31
2022,1,9,21,0.0,2.93,100.0,2.02,3.04
2022,1,9,22,0.0,3.08,99.81,2.02,3.6
2022,1,9,23,0.0,3.28,99.43,1.95,3.54
2022,1,10,0,0.0,3.31,99.07,2.1,3.78
2022,1,10,1,0.0,3.0,99.49,2.15,2.82
2022,1,10,2,0.0,2.64,100.0,2.17,2.95
2022,1,10,3,0.0,2.62,99.36,2.53,2.62
2022,1,10,4,0.0,2.06,99.93,2.41,2.48
2022,1,10,5,0.0,1.94,98.63,3.09,2.04
2022,1,10,6,0.0,1.53,98.2,3.32,1.79
2022,1,10,7,7.05,1.22,97.91,3.54,1.43
2022,1,10,8,66.55,1.47,96.72,3.88,1.37
2022,1,10,9,149.52,2.29,93.46,4.21,1.04
2022,1,10,10,235.32,3.52,85.72,4.67,0.38
2022,1,10,11,288.08,4.66,78.22,5.06,0.09
2022,1,10,12,293.12,5.28,73.15,5.45,0.01
2022,1,10,13,267.2,5.43,70.49,5.59,0.0
2022,1,10,14,176.15,4.9,73.74,5.28,0.0
2022,1,10,15,73.7,2.89,86.07,4.01,0.01
2022,1,10,16,0.0,0.59,96.62,4.03,0.0
2022,1,10,17,0.0,0.28,97.63,4.69,0.0
2022,1,10,18,0.0,-0.37,100.0,4.8,0.0
2022,1,10,19,0.0,-1.11,100.0,4.67,0.0
2022,1,10,20,0.0,-1.63,100.0,4.61,0.01
2022,1,10,21,0.0,-2.01,100.0,4.62,0.02
2022,1,10,22,0.0,-2.36,100.0,4.51,0.01
2022,1,10,23,0.0,-2.68,99.88,4.57,0.02
2022,1,11,0,0.0,-2.89,100.0,4.78,0.02
2022,1,11,1,0.0,-3.05,100.0,5.13,0.02
2022,1,11,2,0.0,-3.15,99.95,5.39,0.03
2022,1,11,3,0.0,-3.15,100.0,5.46,0.02
2022,1,11,4,0.0,-3.25,100.0,5.44,0.03
2022,1,11,5,0.0,-3.21,99.5,5.48,0.03
2022,1,11,6,0.0,-3.27,99.68,5.48,0.03
2022,1,11,7,7.85,-2.97,97.89,5.73,0.03
2022,1,11,8,66.05,-1.77,93.68,5.99,0.02
2022,1,11,9,140.68,0.16,85.64,6.64,0.02
2022,1,11,10,187.9,1.88,79.98,6.87,0.02
2022,1,11,11,213.2,3.03,76.4,6.85,0.0
2022,1,11,12,189.38,3.71,74.4,6.64,0.01
2022,1,11,13,178.95,4.02,74.16,6.14,0.0
2022,1,11,14,124.55,3.69,78.31,5.22,0.0
2022,1,11,15,50.9,1.69,89.84,3.99,0.0
2022,1,11,16,0.0,-0.48,98.89,4.28,0.0
2022,1,11,17,0.0,-0.86,99.03,4.74,0.0
2022,1,11,18,0.0,-1.53,100.0,4.71,0.0
2022,1,11,19,0.0,-2.23,100.0,4.6,0.0
2022,1,11,20,0.0,-2.63,100.0,4.65,0.01
2022,1,11,21,0.0,-2.88,100.0,4.75,0.04
2022,1,11,22,0.0,-2.95,100.0,4.91,0.03
2022,1,11,23,0.0,-3.63,100.0,4.19,0.04
2022,1,12,0,0.0,-3.49,99.87,4.73,0.05
2022,1,12,1,0.0,-3.57,99.52,4.65,0.05
2022,1,12,2,0.0,-3.59,99.0,4.72,0.04
2022,1,12,3,0.0,-3.72,98.69,5.02,0.04
2022,1,12,4,0.0,-3.78,97.09,5.42,0.03
2022,1,12,5,0.0,-4.17,97.81,5.12,0.02
2022,1,12,6,0.0,-4.41,97.6,5.24,0.02
2022,1,12,7,9.05,-4.73,98.02,4.92,0.01
2022,1,12,8,71.93,-3.71,91.36,5.2,0.0
2022,1,12,9,131.82,-2.04,81.91,4.98,0.0
2022,1,12,10,217.05,-0.25,71.93,4.52,0.0
2022,1,12,11,254.12,1.18,65.88,4.37,0.0
2022,1,12,12,237.0,2.11,62.97,4.63,0.0
2022,1,12,13,192.35,2.37,64.02,4.77,0.0
2022,1,12,14,136.55,1.83,70.46,4.38,0.0
2022,1,12,15,61.17,-0.68,86.19,3.25,0.0
2022,1,12,16,0.0,-3.01,99.66,3.47,0.0
2022,1,12,17,0.0,-3.08,99.92,3.82,0.0
2022,1,12,18,0.0,-3.25,99.65,3.91,0.0
2022,1,12,19,0.0,-3.36,98.84,4.15,0.0
2022,1,12,20,0.0,-3.47,99.07,4.26,0.0
2022,1,12,21,0.0,-3.85,100.0,3.85,0.0
2022,1,12,22,0.0,-3.99,99.87,3.86,0.02
2022,1,12,23,0.0,-4.08,98.05,3.68,0.01
2022,1,13,0,0.0,-4.73,100.0,2.53,0.01
2022,1,13,1,0.0,-4.69,98.65,2.8,0.01
2022,1,13,2,0.0,-4.89,98.38,2.35,0.02
2022,1,13,3,0.0,-4.86,97.35,2.13,0.01
2022,1,13,4,0.0,-4.95,97.31,1.65,0.0
2022,1,13,5,0.0,-4.97,96.31,1.6,0.01
2022,1,13,6,0.0,-4.99,95.3,1.49,0.02
2022,1,13,7,12.05,-4.95,93.8,1.36,0.02
2022,1,13,8,101.38,-4.2,88.39,1.06,0.01
2022,1,13,9,204.3,-2.85,80.89,0.48,0.0
2022,1,13,10,300.4,-1.49,72.79,0.1,0.0
2022,1,13,11,353.55,-0.32,66.03,0.05,0.0
2022,1,13,12,362.2,0.36,64.17,0.24,0.0
2022,1,13,13,307.27,0.63,63.67,0.55,0.0
2022,1,13,14,195.2,0.34,66.3,0.62,0.0
2022,1,13,15,86.62,-0.84,72.29,0.43,0.0
2022,1,13,16,0.0,-1.83,72.07,0.29,0.0
2022,1,13,17,0.0,-2.2,73.7,0.35,0.0
2022,1,13,18,0.0,-2.55,76.22,0.57,0.0
2022,1,13,19,0.0,-3.05,80.85,0.76,0.0
2022,1,13,20,0.0,-3.22,83.05,0.93,0.0
2022,1,13,21,0.0,-3.42,85.51,1.07,0.0
2022,1,13,22,0.0,-3.53,87.36,1.19,0.0
2022,1,13,23,0.0,-3.56,88.28,1.26,0.0
2022,1,14,0,0.0,-3.5,88.53,1.29,0.0
2022,1,14,1,0.0,-3.39,88.07,1.27,0.0
2022,1,14,2,0.0,-3.19,86.58,1.2,0.0
2022,1,14,3,0.0,-3.17,85.72,1.07,0.0
2022,1,14,4,0.0,-3.48,86.22,0.96,0.0
2022,1,14,5,0.0,-3.82,87.64,0.82,0.02
2022,1,14,6,0.0,-4.1,89.37,0.66,0.1
2022,1,14,7,15.15,-4.12,88.77,0.62,0.16
2022,1,14,8,132.4,-3.21,86.66,0.55,0.13
2022,1,14,9,259.67,-1.47,76.69,0.31,0.01
2022,1,14,10,316.4,0.01,70.98,0.57,0.0
2022,1,14,11,385.0,1.19,68.98,1.03,0.0
2022,1,14,12,382.5,2.13,65.34,1.43,0.0
2022,1,14,13,331.2,2.35,64.95,1.73,0.0
2022,1,14,14,225.82,1.75,72.16,1.76,0.0
2022,1,14,15,98.03,-0.31,84.51,1.57,0.0
2022,1,14,16,0.0,-1.56,82.68,1.76,0.0
2022,1,14,17,0.0,-1.64,82.91,1.66,0.0
2022,1,14,18,0.0,-1.69,83.23,1.53,0.0
2022,1,14,19,0.0,-1.77,83.76,1.49,0.0
2022,1,14,20,0.0,-1.91,84.71,1.46,0.0
2022,1,14,21,0.0,-1.97,84.8,1.36,0.0
2022,1,14,22,0.0,-2.08,85.55,1.26,0.0
2022,1,14,23,0.0,-2.29,87.02,1.21,0.0
2022,1,15,0,0.0,-2.61,88.36,1.17,0.0
2022,1,15,1,0.0,-2.91,89.92,1.06,0.0
2022,1,15,2,0.0,-3.25,91.47,0.92,0.0
2022,1,15,3,0.0,-3.84,95.03,0.87,0.0
2022,1,15,4,0.0,-4.63,100.0,0.77,0.0
2022,1,15,5,0.0,-4.91,100.0,0.57,0.01
2022,1,15,6,0.0,-5.23,100.0,0.4,0.11
2022,1,15,7,13.88,-5.61,99.56,0.71,0.25
2022,1,15,8,120.03,-4.87,95.01,1.13,0.12
2022,1,15,9,236.9,-3.32,88.79,1.28,0.01
2022,1,15,10,311.6,-1.02,76.35,1.34,0.0
2022,1,15,11,364.85,0.72,70.51,1.45,0.0
2022,1,15,12,369.73,1.86,69.47,1.61,0.0
2022,1,15,13,322.42,2.4,70.53,1.87,0.0
2022,1,15,14,219.3,2.11,76.9,1.72,0.0
2022,1,15,15,95.75,0.02,87.31,1.57,0.0
2022,1,15,16,0.0,-1.31,90.21,1.69,0.0
2022,1,15,17,0.0,-1.54,91.67,1.58,0.0
2022,1,15,18,0.0,-1.75,93.31,1.55,0.0
2022,1,15,19,0.0,-2.04,95.0,1.55,0.0
2022,1,15,20,0.0,-2.28,96.63,1.5,0.0
2022,1,15,21,0.0,-2.33,97.37,1.28,0.0
2022,1,15,22,0.0,-1.75,93.38,0.99,0.0
2022,1,15,23,0.0,-1.9,95.49,0.82,0.0
2022,1,16,0,0.0,-2.48,100.0,0.87,0.0
2022,1,16,1,0.0,-2.67,100.0,1.02,0.0
2022,1,16,2,0.0,-2.83,100.0,1.24,0.0
2022,1,16,3,0.0,-3.47,100.0,1.49,0.0
2022,1,16,4,0.0,-4.08,100.0,1.68,0.0
2022,1,16,5,0.0,-4.46,100.0,1.74,0.0
2022,1,16,6,0.0,-4.8,100.0,1.78,0.01
2022,1,16,7,15.43,-5.07,100.0,1.87,0.01
2022,1,16,8,128.15,-3.4,92.74,1.75,0.0
2022,1,16,9,251.93,-1.02,80.29,2.34,0.0
2022,1,16,10,334.08,1.12,74.34,2.61,0.0
2022,1,16,11,385.98,2.73,70.53,3.03,0.0
2022,1,16,12,387.65,3.56,69.72,3.4,0.0
2022,1,16,13,327.5,3.72,72.13,3.43,0.0
2022,1,16,14,229.95,2.95,80.4,2.67,0.0
2022,1,16,15,102.97,0.14,92.71,2.44,0.0
2022,1,16,16,0.0,-1.91,100.0,2.79,0.0
2022,1,16,17,0.0,-2.21,100.0,2.61,0.0
2022,1,16,18,0.0,-2.4,100.0,2.41,0.01
2022,1,16,19,0.0,-2.35,100.0,2.34,0.01
2022,1,16,20,0.0,-2.12,100.0,2.95,0.03
2022,1,16,21,0.0,-2.12,99.9,3.13,0.03
2022,1,16,22,0.0,-2.36,100.0,2.72,0.03
2022,1,16,23,0.0,-2.7,100.0,2.69,0.04
2022,1,17,0,0.0,-2.93,100.0,2.72,0.05
2022,1,17,1,0.0,-2.99,99.77,2.63,0.06
2022,1,17,2,0.0,-3.03,99.42,2.73,0.07
2022,1,17,3,0.0,-3.03,100.0,2.78,0.08
2022,1,17,4,0.0,-3.02,100.0,2.6,0.09
2022,1,17,5,0.0,-3.18,100.0,2.09,0.07
2022,1,17,6,0.0,-3.29,100.0,1.97,0.07
2022,1,17,7,11.45,-2.86,100.0,2.3,0.1
2022,1,17,8,82.28,-1.43,95.67,3.42,0.1
2022,1,17,9,157.2,-0.19,92.51,3.66,0.07
2022,1,17,10,211.5,1.21,89.93,3.91,0.07
2022,1,17,11,243.93,2.25,89.03,4.33,0.05
2022,1,17,12,228.98,3.02,88.68,4.69,0.07
2022,1,17,13,189.88,3.43,89.39,4.85,0.07
2022,1,17,14,126.43,3.2,92.29,4.44,0.06
2022,1,17,15,57.05,2.0,97.54,3.94,0.04
2022,1,17,16,3.67,1.08,100.0,4.38,0.09
2022,1,17,17,0.0,1.15,99.59,4.93,0.13
2022,1,17,18,0.0,0.85,100.0,5.07,0.07
2022,1,17,19,0.0,0.63,100.0,5.06,0.02
2022,1,17,20,0.0,0.29,100.0,5.14,0.01
2022,1,17,21,0.0,0.07,98.82,5.61,0.09
2022,1,17,22,0.0,-0.14,98.33,5.83,0.1
2022,1,17,23,0.0,-0.44,98.55,5.84,0.11
2022,1,18,0,0.0,-0.62,98.3,5.89,0.11
2022,1,18,1,0.0,-0.72,98.22,5.81,0.09
2022,1,18,2,0.0,-0.84,98.31,5.83,0.09
2022,1,18,3,0.0,-0.89,98.12,5.72,0.07
2022,1,18,4,0.0,-0.95,98.02,5.49,0.05
2022,1,18,5,0.0,-1.02,98.29,5.13,0.05
2022,1,18,6,0.0,-1.05,98.24,4.66,0.05
2022,1,18,7,11.27,-1.03,98.09,4.37,0.05
2022,1,18,8,72.95,-0.17,95.09,4.13,0.04
2022,1,18,9,141.43,1.09,90.78,3.39,0.01
2022,1,18,10,211.7,2.69,84.42,2.21,0.0
2022,1,18,11,239.43,3.84,79.39,1.43,0.0
2022,1,18,12,231.35,4.27,77.58,1.58,0.0
2022,1,18,13,200.23,4.19,77.23,1.98,0.0
2022,1,18,14,127.38,3.26,82.24,1.94,0.0
2022,1,18,15,61.6,0.72,91.93,1.68,0.0
2022,1,18,16,4.5,-0.91,98.23,1.73,0.0
2022,1,18,17,0.0,-1.4,100.0,1.74,0.0
2022,1,18,18,0.0,-1.76,100.0,1.85,0.0
2022,1,18,19,0.0,-1.96,100.0,2.0,0.01
2022,1,18,20,0.0,-1.97,100.0,2.13,0.01
2022,1,18,21,0.0,-1.88,100.0,2.33,0.01
2022,1,18,22,0.0,-1.68,100.0,2.54,0.01
2022,1,18,23,0.0,-1.51,100.0,2.72,0.01
2022,1,19,0,0.0,-1.35,99.82,2.86,0.02
2022,1,19,1,0.0,-1.3,98.81,2.87,0.03
2022,1,19,2,0.0,-1.3,98.49,2.83,0.02
2022,1,19,3,0.0,-1.38,99.71,2.7,0.02
2022,1,19,4,0.0,-1.62,100.0,2.51,0.01
2022,1,19,5,0.0,-1.99,100.0,2.23,0.01
2022,1,19,6,0.0,-2.12,100.0,1.94,0.03
2022,1,19,7,14.45,-1.83,100.0,1.56,0.13
2022,1,19,8,91.28,-1.04,97.01,1.84,0.07
2022,1,19,9,182.9,-0.13,91.84,1.7,0.05
2022,1,19,10,237.23,1.72,82.56,1.99,0.06
2022,1,19,11,247.75,3.28,75.69,2.44,0.07
2022,1,19,12,216.23,4.02,72.76,2.67,0.07
2022,1,19,13,142.15,4.03,73.45,2.74,0.09
2022,1,19,14,98.07,3.22,80.84,2.08,0.07
